,SalesOrderCreationDate,OrderQuantity,PlantKey,CustomerKey,MaterialKey,RequestedDeliveryDate,DeliveryDate,HighOrderQtyFlag,Delay,Season
16846,2023-02-12,13,5,1216,1,2023-02-28,2023-03-01,0,1,Winter2022
37601,2023-02-12,17,6,1125,1,2023-03-30,2023-04-05,0,6,Winter2022
79033,2023-02-12,21,6,1006,1,2023-03-17,2023-03-28,0,11,Winter2022
27231,2023-02-12,17,5,1116,2,2023-03-10,2023-03-17,0,7,Winter2022
26254,2023-02-12,17,6,542,1,2023-02-13,2023-02-20,0,7,Winter2022
83925,2023-02-12,18,4,127,1,2023-03-15,2023-03-16,0,1,Winter2022
56351,2023-02-12,15,4,132,1,2023-03-20,2023-03-28,0,8,Winter2022
79639,2023-02-12,21,4,3,1,2023-03-15,2023-03-28,0,13,Winter2022
89379,2023-02-12,21,5,1040,1,2023-03-20,2023-03-27,0,7,Winter2022
7398,2023-02-12,16,6,531,2,2023-03-02,2023-03-13,0,11,Winter2022
29183,2023-02-12,25,6,1093,2,2023-02-22,2023-02-23,0,1,Winter2022
19566,2023-02-12,17,5,640,1,2023-03-23,2023-04-04,0,12,Winter2022
90783,2023-02-12,14,6,706,1,2023-02-23,2023-02-24,0,1,Winter2022
10789,2023-02-13,23,6,923,2,2023-02-23,2023-02-24,0,1,Winter2022
1796,2023-02-13,18,8,1060,1,2023-02-14,2023-02-15,0,1,Winter2022
32733,2023-02-13,17,4,468,1,2023-03-17,2023-03-27,0,10,Winter2022
84709,2023-02-13,11,8,587,2,2023-03-21,2023-04-04,0,14,Winter2022
4799,2023-02-13,17,6,1074,1,2023-03-23,2023-04-03,0,11,Winter2022
80460,2023-02-13,16,6,693,1,2023-03-10,2023-03-22,0,12,Winter2022
69538,2023-02-13,12,5,792,1,2023-03-07,2023-03-10,0,3,Winter2022
69396,2023-02-13,21,4,36,1,2023-03-01,2023-03-13,0,12,Winter2022
28045,2023-02-13,14,6,660,1,2023-03-13,2023-03-16,0,3,Winter2022
86689,2023-02-13,19,6,717,2,2023-03-16,2023-03-17,0,1,Winter2022
41862,2023-02-13,18,5,750,2,2023-03-06,2023-03-08,0,2,Winter2022
57035,2023-02-13,16,6,496,1,2023-03-14,2023-03-23,0,9,Winter2022
93587,2023-02-13,20,4,91,1,2023-03-08,2023-03-14,0,6,Winter2022
34171,2023-02-13,22,6,1065,1,2023-02-27,2023-03-08,0,9,Winter2022
90768,2023-02-13,19,5,925,1,2023-03-08,2023-03-09,0,1,Winter2022
25528,2023-02-13,22,5,985,1,2023-03-02,2023-03-03,0,1,Winter2022
56471,2023-02-13,24,6,744,1,2023-03-08,2023-03-16,0,8,Winter2022
78401,2023-02-13,18,5,1073,1,2023-03-21,2023-03-31,0,10,Winter2022
13969,2023-02-13,20,4,106,2,2023-03-08,2023-03-20,0,12,Winter2022
57576,2023-02-13,11,8,607,2,2023-03-15,2023-03-21,0,6,Winter2022
5117,2023-02-13,22,6,1160,1,2023-03-15,2023-03-20,0,5,Winter2022
21491,2023-02-13,18,6,946,1,2023-03-09,2023-03-13,0,4,Winter2022
88774,2023-02-14,16,6,728,1,2023-03-09,2023-03-20,0,11,Winter2022
13301,2023-02-14,20,5,961,1,2023-03-03,2023-03-13,0,10,Winter2022
71795,2023-02-14,17,5,597,2,2023-03-10,2023-03-24,0,14,Winter2022
42601,2023-02-14,22,8,763,1,2023-03-22,2023-04-04,0,13,Winter2022
92519,2023-02-14,21,6,1077,1,2023-03-24,2023-03-27,0,3,Winter2022
30895,2023-02-14,15,6,728,1,2023-03-02,2023-03-10,0,8,Winter2022
50193,2023-02-14,22,5,545,1,2023-03-02,2023-03-13,0,11,Winter2022
48228,2023-02-14,20,4,138,1,2023-03-29,2023-04-07,0,9,Winter2022
33124,2023-02-14,14,8,516,1,2023-03-22,2023-03-23,0,1,Winter2022
45304,2023-02-14,20,5,968,1,2023-03-15,2023-03-27,0,12,Winter2022
60447,2023-02-14,16,6,1075,1,2023-03-15,2023-03-17,0,2,Winter2022
14103,2023-02-14,21,6,580,2,2023-03-01,2023-03-13,0,12,Winter2022
48926,2023-02-14,12,5,569,1,2023-03-10,2023-03-16,0,6,Winter2022
99987,2023-02-14,20,4,117,1,2023-03-28,2023-04-07,0,10,Winter2022
59839,2023-02-14,20,5,624,1,2023-03-06,2023-03-17,0,11,Winter2022
20841,2023-02-14,19,5,768,1,2023-03-17,2023-03-27,0,10,Winter2022
37344,2023-02-14,17,6,1160,2,2023-03-03,2023-03-09,0,6,Winter2022
86746,2023-02-14,18,6,528,1,2023-03-23,2023-04-03,0,11,Winter2022
33128,2023-02-14,15,5,1010,1,2023-03-29,2023-04-10,0,12,Winter2022
27637,2023-02-14,19,4,5,2,2023-03-13,2023-03-24,0,11,Winter2022
92562,2023-02-15,16,6,722,1,2023-03-15,2023-03-17,0,2,Winter2022
80124,2023-02-15,16,6,1198,2,2023-03-23,2023-03-29,0,6,Winter2022
84282,2023-02-15,23,6,1158,1,2023-02-24,2023-03-08,0,12,Winter2022
31967,2023-02-15,20,8,951,1,2023-03-13,2023-03-16,0,3,Winter2022
55838,2023-02-15,17,5,1154,1,2023-03-02,2023-03-13,0,11,Winter2022
41375,2023-02-15,21,8,780,1,2023-03-22,2023-03-30,0,8,Winter2022
90999,2023-02-15,20,4,65,1,2023-03-20,2023-03-31,0,11,Winter2022
83808,2023-02-15,19,8,897,1,2023-03-09,2023-03-10,0,1,Winter2022
17745,2023-02-15,15,6,1052,1,2023-03-30,2023-04-13,0,14,Winter2022
47559,2023-02-15,20,5,575,1,2023-03-07,2023-03-20,0,13,Winter2022
75864,2023-02-15,22,4,401,1,2023-03-09,2023-03-16,0,7,Winter2022
1263,2023-02-15,15,8,778,1,2023-03-14,2023-03-16,0,2,Winter2022
88363,2023-02-15,18,4,350,2,2023-03-15,2023-03-23,0,8,Winter2022
74586,2023-02-15,20,4,247,1,2023-02-16,2023-02-27,0,11,Winter2022
94001,2023-02-15,24,8,885,1,2023-03-13,2023-03-15,0,2,Winter2022
74273,2023-02-15,25,5,961,1,2023-03-15,2023-03-29,0,14,Winter2022
27216,2023-02-15,15,8,900,1,2023-03-14,2023-03-23,0,9,Winter2022
80497,2023-02-16,13,4,22,1,2023-03-20,2023-03-28,0,8,Winter2022
34054,2023-02-16,16,4,62,1,2023-03-29,2023-04-10,0,12,Winter2022
36740,2023-02-16,19,5,815,1,2023-03-07,2023-03-14,0,7,Winter2022
18308,2023-02-16,17,6,1159,2,2023-03-17,2023-03-28,0,11,Winter2022
37977,2023-02-16,19,8,721,1,2023-03-17,2023-03-20,0,3,Winter2022
73249,2023-02-16,25,8,1167,1,2023-04-11,2023-04-12,0,1,Winter2022
20539,2023-02-16,19,4,357,1,2023-03-09,2023-03-10,0,1,Winter2022
52041,2023-02-16,16,5,785,2,2023-03-23,2023-04-06,0,14,Winter2022
70464,2023-02-16,18,4,130,1,2023-03-28,2023-04-11,0,14,Winter2022
97873,2023-02-16,16,6,1122,1,2023-04-05,2023-04-06,0,1,Winter2022
10503,2023-02-16,12,4,178,2,2023-03-01,2023-03-03,0,2,Winter2022
96421,2023-02-16,21,4,286,1,2023-03-14,2023-03-21,0,7,Winter2022
20045,2023-02-16,16,4,430,2,2023-03-08,2023-03-22,0,14,Winter2022
10817,2023-02-16,13,4,457,1,2023-03-14,2023-03-17,0,3,Winter2022
92412,2023-02-16,23,8,571,1,2023-03-24,2023-03-29,0,5,Winter2022
26236,2023-02-16,19,5,582,2,2023-03-14,2023-03-22,0,8,Winter2022
94000,2023-02-16,14,4,216,1,2023-03-17,2023-03-20,0,3,Winter2022
68501,2023-02-16,21,5,513,2,2023-03-10,2023-03-17,0,7,Winter2022
12637,2023-02-16,17,4,85,1,2023-03-15,2023-03-16,0,1,Winter2022
95126,2023-02-16,22,8,802,2,2023-04-03,2023-04-07,0,4,Winter2022
24745,2023-02-17,21,4,481,1,2023-03-28,2023-04-04,0,7,Winter2022
70142,2023-02-17,16,6,635,1,2023-03-24,2023-04-03,0,10,Winter2022
78368,2023-02-17,17,4,381,1,2023-03-10,2023-03-16,0,6,Winter2022
10528,2023-02-17,18,4,463,1,2023-03-15,2023-03-23,0,8,Winter2022
56051,2023-02-17,21,8,873,1,2023-03-13,2023-03-15,0,2,Winter2022
74293,2023-02-17,22,4,245,1,2023-03-28,2023-04-05,0,8,Winter2022
27521,2023-02-17,20,4,145,1,2023-03-09,2023-03-17,0,8,Winter2022
78059,2023-02-17,16,4,383,1,2023-02-20,2023-02-27,0,7,Winter2022
43820,2023-02-18,19,5,1043,1,2023-03-29,2023-03-31,0,2,Winter2022
18048,2023-02-18,23,6,649,2,2023-03-27,2023-03-28,0,1,Winter2022
24924,2023-02-18,19,4,225,1,2023-03-15,2023-03-22,0,7,Winter2022
99104,2023-02-18,16,4,94,1,2023-03-27,2023-04-03,0,7,Winter2022
17184,2023-02-18,24,6,531,1,2023-03-17,2023-03-29,0,12,Winter2022
16278,2023-02-18,12,4,57,1,2023-03-14,2023-03-21,0,7,Winter2022
52068,2023-02-18,22,6,1134,1,2023-03-10,2023-03-14,0,4,Winter2022
71240,2023-02-18,23,4,479,1,2023-03-17,2023-03-23,0,6,Winter2022
11619,2023-02-18,16,6,736,1,2023-04-21,2023-04-26,0,5,Winter2022
12550,2023-02-18,20,4,388,1,2023-03-23,2023-03-29,0,6,Winter2022
23584,2023-02-18,19,8,751,1,2023-03-20,2023-03-23,0,3,Winter2022
27969,2023-02-18,16,4,58,2,2023-03-31,2023-04-06,0,6,Winter2022
47425,2023-02-18,19,4,231,1,2023-03-20,2023-04-03,0,14,Winter2022
54927,2023-02-18,17,4,308,1,2023-03-21,2023-03-31,0,10,Winter2022
36562,2023-02-18,15,4,350,2,2023-03-30,2023-04-06,0,7,Winter2022
36637,2023-02-18,15,4,241,1,2023-03-21,2023-03-31,0,10,Winter2022
59454,2023-02-18,20,4,166,1,2023-03-13,2023-03-17,0,4,Winter2022
7548,2023-02-18,18,8,980,1,2023-03-15,2023-03-17,0,2,Winter2022
3034,2023-02-18,19,6,995,1,2023-03-17,2023-03-27,0,10,Winter2022
59984,2023-02-18,13,4,199,1,2023-04-10,2023-04-14,0,4,Winter2022
6052,2023-02-18,16,4,437,1,2023-03-22,2023-04-05,0,14,Winter2022
19385,2023-02-18,18,4,101,2,2023-03-17,2023-03-20,0,3,Winter2022
28336,2023-02-18,20,8,798,1,2023-03-16,2023-03-29,0,13,Winter2022
82139,2023-02-18,19,4,27,2,2023-03-14,2023-03-15,0,1,Winter2022
55750,2023-02-18,17,4,33,1,2023-03-02,2023-03-10,0,8,Winter2022
78742,2023-02-19,15,6,668,1,2023-03-13,2023-03-27,0,14,Winter2022
36191,2023-02-19,19,4,131,1,2023-03-15,2023-03-29,0,14,Winter2022
24433,2023-02-19,20,4,155,1,2023-02-24,2023-03-10,0,14,Winter2022
77889,2023-02-19,19,5,628,1,2023-03-17,2023-03-31,0,14,Winter2022
13282,2023-02-19,13,4,95,2,2023-03-17,2023-03-23,0,6,Winter2022
2996,2023-02-19,16,6,964,1,2023-03-03,2023-03-08,0,5,Winter2022
60001,2023-02-19,15,4,393,1,2023-03-21,2023-03-22,0,1,Winter2022
92532,2023-02-19,17,6,690,2,2023-03-24,2023-03-28,0,4,Winter2022
11871,2023-02-19,14,4,434,1,2023-03-06,2023-03-09,0,3,Winter2022
1163,2023-02-19,14,5,624,1,2023-03-22,2023-04-04,0,13,Winter2022
56016,2023-02-19,21,6,1054,1,2023-03-21,2023-04-03,0,13,Winter2022
14071,2023-02-19,15,4,412,1,2023-03-14,2023-03-17,0,3,Winter2022
72636,2023-02-19,20,8,699,2,2023-03-24,2023-04-05,0,12,Winter2022
70437,2023-02-19,18,4,353,2,2023-03-24,2023-04-04,0,11,Winter2022
51727,2023-02-20,13,4,456,1,2023-03-13,2023-03-16,0,3,Winter2022
90766,2023-02-20,23,5,1117,1,2023-03-17,2023-03-23,0,6,Winter2022
65012,2023-02-20,16,4,473,1,2023-03-21,2023-04-03,0,13,Winter2022
35398,2023-02-20,15,5,603,1,2023-03-03,2023-03-10,0,7,Winter2022
1723,2023-02-20,12,4,201,1,2023-03-16,2023-03-24,0,8,Winter2022
98141,2023-02-20,17,6,1160,1,2023-02-21,2023-02-23,0,2,Winter2022
8927,2023-02-20,14,8,607,1,2023-03-21,2023-04-03,0,13,Winter2022
81130,2023-02-20,25,5,1010,1,2023-03-28,2023-04-10,0,13,Winter2022
74098,2023-02-20,20,6,840,1,2023-03-28,2023-03-30,0,2,Winter2022
59451,2023-02-20,19,5,1128,1,2023-03-20,2023-03-24,0,4,Winter2022
18461,2023-02-20,13,6,1084,1,2023-04-05,2023-04-14,0,9,Winter2022
45316,2023-02-20,19,4,365,1,2023-03-14,2023-03-21,0,7,Winter2022
83856,2023-02-20,20,5,1127,1,2023-03-23,2023-03-29,0,6,Winter2022
82422,2023-02-20,18,4,198,2,2023-03-28,2023-04-11,0,14,Winter2022
25957,2023-02-20,19,4,408,1,2023-03-28,2023-03-29,0,1,Winter2022
62248,2023-02-21,19,4,453,1,2023-03-28,2023-04-10,0,13,Winter2022
34953,2023-02-21,15,6,760,1,2023-03-30,2023-03-31,0,1,Winter2022
44683,2023-02-21,16,4,129,2,2023-03-31,2023-04-10,0,10,Winter2022
44417,2023-02-21,15,4,399,2,2023-03-22,2023-03-27,0,5,Winter2022
97736,2023-02-21,20,4,382,1,2023-03-13,2023-03-15,0,2,Winter2022
17624,2023-02-21,16,5,983,1,2023-04-03,2023-04-07,0,4,Winter2022
49784,2023-02-21,18,4,13,1,2023-03-06,2023-03-14,0,8,Winter2022
89909,2023-02-21,19,6,919,2,2023-03-24,2023-03-28,0,4,Winter2022
93144,2023-02-21,21,4,468,1,2023-03-27,2023-04-10,0,14,Winter2022
37685,2023-02-21,16,4,216,1,2023-03-14,2023-03-20,0,6,Winter2022
43834,2023-02-21,28,6,1203,2,2023-03-27,2023-03-31,1,4,Winter2022
79616,2023-02-21,23,4,836,2,2023-04-10,2023-04-19,0,9,Winter2022
39685,2023-02-21,17,4,105,1,2023-03-14,2023-03-23,0,9,Winter2022
19743,2023-02-21,17,8,897,1,2023-03-22,2023-03-30,0,8,Winter2022
36075,2023-02-21,16,6,878,1,2023-04-07,2023-04-11,0,4,Winter2022
76719,2023-02-21,17,6,671,1,2023-04-12,2023-04-20,0,8,Winter2022
44916,2023-02-21,16,6,871,1,2023-03-28,2023-04-04,0,7,Winter2022
65408,2023-02-21,19,6,921,1,2023-04-06,2023-04-14,0,8,Winter2022
75073,2023-02-21,20,5,882,1,2023-03-22,2023-03-24,0,2,Winter2022
46060,2023-02-21,17,5,1030,1,2023-03-29,2023-04-11,0,13,Winter2022
16741,2023-02-21,17,4,111,1,2023-03-24,2023-03-31,0,7,Winter2022
19297,2023-02-21,21,5,917,1,2023-03-28,2023-04-10,0,13,Winter2022
81295,2023-02-21,16,5,563,1,2023-03-23,2023-03-28,0,5,Winter2022
97164,2023-02-22,18,5,917,1,2023-03-09,2023-03-21,0,12,Winter2022
43538,2023-02-22,17,6,1157,1,2023-04-04,2023-04-05,0,1,Winter2022
15530,2023-02-22,19,5,631,1,2023-03-24,2023-04-05,0,12,Winter2022
86568,2023-02-22,17,4,440,2,2023-02-27,2023-03-03,0,4,Winter2022
58222,2023-02-22,15,6,540,1,2023-03-22,2023-03-30,0,8,Winter2022
18946,2023-02-22,18,4,25,1,2023-03-28,2023-04-10,0,13,Winter2022
27568,2023-02-22,21,4,134,1,2023-03-31,2023-04-11,0,11,Winter2022
6998,2023-02-22,22,6,782,1,2023-03-17,2023-03-27,0,10,Winter2022
50251,2023-02-22,23,5,981,2,2023-03-23,2023-04-04,0,12,Winter2022
33727,2023-02-22,14,8,708,2,2023-03-27,2023-04-04,0,8,Winter2022
28893,2023-02-22,20,4,895,1,2023-03-17,2023-03-20,0,3,Winter2022
24168,2023-02-22,20,4,481,1,2023-03-21,2023-03-30,0,9,Winter2022
79701,2023-02-22,19,6,880,2,2023-04-07,2023-04-12,0,5,Winter2022
42333,2023-02-22,14,4,474,1,2023-03-20,2023-04-03,0,14,Winter2022
81340,2023-02-22,24,4,180,1,2023-03-24,2023-04-03,0,10,Winter2022
78219,2023-02-22,22,8,617,1,2023-03-01,2023-03-09,0,8,Winter2022
32674,2023-02-22,22,4,458,1,2023-03-17,2023-03-28,0,11,Winter2022
26075,2023-02-22,17,5,794,2,2023-03-01,2023-03-06,0,5,Winter2022
19253,2023-02-22,16,4,2,1,2023-04-06,2023-04-17,0,11,Winter2022
96810,2023-02-22,16,4,477,2,2023-03-17,2023-03-30,0,13,Winter2022
30767,2023-02-22,17,6,822,1,2023-03-21,2023-03-22,0,1,Winter2022
90623,2023-02-23,15,8,682,1,2023-04-12,2023-04-26,0,14,Winter2022
39274,2023-02-23,23,6,549,1,2023-03-31,2023-04-04,0,4,Winter2022
94911,2023-02-23,21,4,20,1,2023-03-27,2023-03-29,0,2,Winter2022
60464,2023-02-23,15,6,674,1,2023-03-23,2023-03-24,0,1,Winter2022
42521,2023-02-23,19,6,707,2,2023-03-17,2023-03-21,0,4,Winter2022
93143,2023-02-23,18,4,322,1,2023-02-24,2023-03-10,0,14,Winter2022
52506,2023-02-23,19,4,225,1,2023-04-12,2023-04-21,0,9,Winter2022
73132,2023-02-23,19,8,595,2,2023-03-15,2023-03-29,0,14,Winter2022
70297,2023-02-23,18,6,1037,1,2023-03-30,2023-04-12,0,13,Winter2022
35052,2023-02-23,18,6,1109,1,2023-03-24,2023-04-06,0,13,Winter2022
96027,2023-02-23,16,5,1040,1,2023-04-19,2023-05-02,0,13,Winter2022
12008,2023-02-23,18,6,949,2,2023-03-14,2023-03-20,0,6,Winter2022
11445,2023-02-23,20,4,105,1,2023-04-03,2023-04-17,0,14,Winter2022
30022,2023-02-23,24,8,830,1,2023-03-17,2023-03-31,0,14,Winter2022
51543,2023-02-23,21,5,522,1,2023-04-14,2023-04-25,0,11,Winter2022
74355,2023-02-23,22,4,479,1,2023-03-16,2023-03-23,0,7,Winter2022
21230,2023-02-23,16,4,205,1,2023-04-04,2023-04-14,0,10,Winter2022
74071,2023-02-23,17,4,449,2,2023-03-27,2023-04-06,0,10,Winter2022
47927,2023-02-23,18,4,177,1,2023-04-05,2023-04-19,0,14,Winter2022
67251,2023-02-23,24,4,383,1,2023-04-03,2023-04-10,0,7,Winter2022
97116,2023-02-23,16,5,934,2,2023-03-20,2023-03-22,0,2,Winter2022
66387,2023-02-24,19,4,836,1,2023-03-16,2023-03-27,0,11,Winter2022
46329,2023-02-24,19,8,1027,1,2023-03-29,2023-04-04,0,6,Winter2022
87768,2023-02-24,19,4,174,2,2023-03-17,2023-03-21,0,4,Winter2022
17055,2023-02-24,19,4,261,1,2023-03-20,2023-03-28,0,8,Winter2022
10973,2023-02-24,15,8,1110,1,2023-03-27,2023-04-03,0,7,Winter2022
90633,2023-02-24,15,5,712,1,2023-03-20,2023-03-22,0,2,Winter2022
72876,2023-02-24,21,6,824,2,2023-04-04,2023-04-07,0,3,Winter2022
2556,2023-02-24,22,5,1168,1,2023-03-14,2023-03-28,0,14,Winter2022
55951,2023-02-24,25,4,307,1,2023-03-31,2023-04-10,0,10,Winter2022
5592,2023-02-24,13,5,597,1,2023-03-22,2023-03-27,0,5,Winter2022
20428,2023-02-24,13,8,891,2,2023-04-11,2023-04-24,0,13,Winter2022
17554,2023-02-24,19,6,1096,1,2023-03-24,2023-03-31,0,7,Winter2022
20436,2023-02-24,18,5,1176,1,2023-04-04,2023-04-10,0,6,Winter2022
78010,2023-02-24,16,6,690,1,2023-03-24,2023-04-04,0,11,Winter2022
6858,2023-02-24,17,8,873,1,2023-04-14,2023-04-27,0,13,Winter2022
13675,2023-02-24,26,4,251,1,2023-03-16,2023-03-20,0,4,Winter2022
65212,2023-02-24,17,5,957,1,2023-04-11,2023-04-24,0,13,Winter2022
87437,2023-02-24,22,4,202,1,2023-03-30,2023-04-11,0,12,Winter2022
78922,2023-02-24,20,4,433,2,2023-03-31,2023-04-03,0,3,Winter2022
36678,2023-02-24,20,4,502,1,2023-04-04,2023-04-07,0,3,Winter2022
31222,2023-02-25,20,4,432,1,2023-03-28,2023-04-06,0,9,Winter2022
97265,2023-02-25,14,4,449,2,2023-04-07,2023-04-10,0,3,Winter2022
60731,2023-02-25,19,4,377,2,2023-03-20,2023-03-27,0,7,Winter2022
98134,2023-02-25,19,4,427,1,2023-03-24,2023-04-07,0,14,Winter2022
98201,2023-02-25,18,5,522,1,2023-03-27,2023-04-03,0,7,Winter2022
29876,2023-02-25,20,5,917,2,2023-03-20,2023-03-28,0,8,Winter2022
10204,2023-02-25,19,6,747,1,2023-04-05,2023-04-12,0,7,Winter2022
67556,2023-02-25,23,4,383,1,2023-03-20,2023-04-03,0,14,Winter2022
41540,2023-02-25,17,4,463,1,2023-03-21,2023-03-27,0,6,Winter2022
2123,2023-02-25,23,4,445,1,2023-03-21,2023-03-28,0,7,Winter2022
80708,2023-02-25,20,8,1167,1,2023-04-05,2023-04-11,0,6,Winter2022
20788,2023-02-25,16,8,599,1,2023-03-29,2023-04-04,0,6,Winter2022
4038,2023-02-25,24,4,4,2,2023-03-27,2023-04-06,0,10,Winter2022
47558,2023-02-25,15,6,1225,1,2023-03-15,2023-03-24,0,9,Winter2022
19350,2023-02-25,24,4,41,1,2023-03-28,2023-03-29,0,1,Winter2022
21910,2023-02-25,19,4,160,1,2023-03-31,2023-04-14,0,14,Winter2022
93929,2023-02-25,11,5,1028,1,2023-03-29,2023-04-10,0,12,Winter2022
96821,2023-02-25,16,5,585,2,2023-04-07,2023-04-17,0,10,Winter2022
88198,2023-02-25,22,8,963,1,2023-02-21,2023-02-25,0,4,Winter2022
34606,2023-02-25,22,6,610,2,2023-03-29,2023-04-05,0,7,Winter2022
18831,2023-02-25,19,4,59,1,2023-04-06,2023-04-12,0,6,Winter2022
76705,2023-02-25,21,6,1224,1,2023-02-27,2023-03-03,0,4,Winter2022
70502,2023-02-25,17,5,701,1,2023-02-27,2023-02-28,0,1,Winter2022
3499,2023-02-25,16,4,129,1,2023-03-29,2023-03-30,0,1,Winter2022
4417,2023-02-26,19,6,1159,1,2023-03-15,2023-03-20,0,5,Winter2022
46827,2023-02-26,18,4,92,1,2023-03-22,2023-04-04,0,13,Winter2022
38988,2023-02-26,17,8,1166,1,2023-03-17,2023-03-21,0,4,Winter2022
44436,2023-02-26,17,4,108,1,2023-03-27,2023-04-07,0,11,Winter2022
42549,2023-02-26,19,5,892,1,2023-04-12,2023-04-20,0,8,Winter2022
2912,2023-02-26,19,6,834,1,2023-03-20,2023-03-30,0,10,Winter2022
96032,2023-02-26,12,8,595,2,2023-03-31,2023-04-11,0,11,Winter2022
75738,2023-02-26,19,4,429,1,2023-03-23,2023-03-31,0,8,Winter2022
26037,2023-02-26,21,4,67,2,2023-03-13,2023-03-24,0,11,Winter2022
82802,2023-02-26,18,5,792,2,2023-03-29,2023-04-10,0,12,Winter2022
63641,2023-02-26,21,4,838,1,2023-03-24,2023-03-28,0,4,Winter2022
41819,2023-02-26,18,4,117,1,2023-03-22,2023-04-03,0,12,Winter2022
31093,2023-02-26,18,4,32,2,2023-02-27,2023-02-28,0,1,Winter2022
45920,2023-02-26,19,4,226,1,2023-04-03,2023-04-12,0,9,Winter2022
34237,2023-02-26,23,4,409,1,2023-04-05,2023-04-18,0,13,Winter2022
33522,2023-02-26,17,4,320,1,2023-03-24,2023-04-06,0,13,Winter2022
1316,2023-02-27,13,6,724,1,2023-04-04,2023-04-10,0,6,Winter2022
7336,2023-02-27,16,4,421,1,2023-04-10,2023-04-14,0,4,Winter2022
59671,2023-02-27,21,5,972,2,2023-03-06,2023-03-16,0,10,Winter2022
70332,2023-02-27,18,5,582,2,2023-02-28,2023-03-06,0,6,Winter2022
86146,2023-02-27,15,5,613,2,2023-03-17,2023-03-21,0,4,Winter2022
36372,2023-02-27,10,4,470,1,2023-03-23,2023-03-29,0,6,Winter2022
83563,2023-02-27,23,5,1129,1,2023-03-07,2023-03-14,0,7,Winter2022
30378,2023-02-27,17,4,83,1,2023-04-03,2023-04-17,0,14,Winter2022
68950,2023-02-27,16,5,704,1,2023-03-22,2023-03-24,0,2,Winter2022
85341,2023-02-27,26,5,1079,1,2023-03-27,2023-03-28,0,1,Winter2022
97790,2023-02-27,17,4,58,1,2023-03-20,2023-03-27,0,7,Winter2022
80368,2023-02-27,14,4,166,2,2023-03-28,2023-04-10,0,13,Winter2022
20855,2023-02-27,18,4,85,1,2023-04-18,2023-04-20,0,2,Winter2022
29329,2023-02-27,18,6,875,2,2023-04-03,2023-04-07,0,4,Winter2022
89438,2023-02-27,20,8,763,1,2023-03-17,2023-03-30,0,13,Winter2022
57685,2023-02-27,18,4,186,1,2023-03-27,2023-04-07,0,11,Winter2022
13247,2023-02-27,23,6,1080,1,2023-04-07,2023-04-12,0,5,Winter2022
45443,2023-02-27,15,6,519,1,2023-03-22,2023-03-29,0,7,Winter2022
59734,2023-02-28,19,4,25,1,2023-03-17,2023-03-31,0,14,Winter2022
11803,2023-02-28,17,4,347,1,2023-03-30,2023-04-13,0,14,Winter2022
84300,2023-02-28,17,6,1161,1,2023-03-22,2023-03-24,0,2,Winter2022
59608,2023-02-28,16,8,632,1,2023-03-20,2023-03-30,0,10,Winter2022
27203,2023-02-28,17,4,52,1,2023-03-13,2023-03-23,0,10,Winter2022
64907,2023-02-28,16,6,1198,1,2023-04-04,2023-04-07,0,3,Winter2022
7333,2023-02-28,12,6,541,1,2023-04-10,2023-04-12,0,2,Winter2022
14274,2023-02-28,23,4,215,1,2023-04-05,2023-04-11,0,6,Winter2022
77299,2023-02-28,18,6,605,1,2023-04-10,2023-04-18,0,8,Winter2022
16170,2023-02-28,15,8,1003,2,2023-03-21,2023-03-27,0,6,Winter2022
72049,2023-02-28,19,4,250,1,2023-03-30,2023-04-05,0,6,Winter2022
85083,2023-02-28,16,4,317,2,2023-04-13,2023-04-14,0,1,Winter2022
23959,2023-02-28,23,8,533,2,2023-03-29,2023-04-07,0,9,Winter2022
81407,2023-02-28,18,4,78,2,2023-03-27,2023-03-30,0,3,Winter2022
15238,2023-02-28,19,4,128,2,2023-04-05,2023-04-14,0,9,Winter2022
12621,2023-02-28,15,8,988,1,2023-03-23,2023-04-04,0,12,Winter2022
50345,2023-02-28,13,4,304,2,2023-03-30,2023-04-06,0,7,Winter2022
90293,2023-02-28,17,6,995,1,2023-03-01,2023-03-07,0,6,Winter2022
70255,2023-02-28,18,4,131,1,2023-03-30,2023-04-10,0,11,Winter2022
60882,2023-02-28,19,4,330,1,2023-03-31,2023-04-13,0,13,Winter2022
61881,2023-02-28,21,6,608,1,2023-03-28,2023-04-10,0,13,Winter2022
41116,2023-02-28,15,4,53,1,2023-03-27,2023-03-28,0,1,Winter2022
43731,2023-02-28,20,4,175,1,2023-03-31,2023-04-06,0,6,Winter2022
21383,2023-02-28,22,5,742,1,2023-03-29,2023-04-03,0,5,Winter2022
80201,2023-02-28,14,5,750,1,2023-03-28,2023-04-03,0,6,Winter2022
93117,2023-02-28,18,4,370,2,2023-04-04,2023-04-13,0,9,Winter2022
42600,2023-02-28,15,5,815,1,2023-03-31,2023-04-14,0,14,Winter2022
56726,2023-02-28,24,4,407,1,2023-03-27,2023-04-03,0,7,Winter2022
51518,2023-02-28,19,4,441,1,2023-03-24,2023-04-04,0,11,Winter2022
24537,2023-02-28,20,8,599,1,2023-03-01,2023-03-15,0,14,Winter2022
71191,2023-02-28,17,6,586,1,2023-04-04,2023-04-11,0,7,Winter2022
41613,2023-02-28,17,4,255,2,2023-03-24,2023-03-27,0,3,Winter2022
27442,2023-03-01,24,6,1134,1,2023-03-29,2023-04-11,0,13,Winter2022
